,new_id,featureid,mz.x,rt.x,det_count_v1,det_count_v2,det_count_v3,det_count_FB,df_v1,df_v2,df_v3,mean_visit1,log_mean_v1,sd_visit1,median_v1,gm_visit1,gsd_visit1,cv_visit1,mean_visit2,median_v2,sd_visit2,gm_visit2,gsd_visit2,cv_visit2,mean_visit3,sd_visit3,median_v3,gm_visit3,gsd_visit3,cv_visit3,mean_allvisit,gm_allvisit,gsd_allvisit,cv_allvisit,mean_FB,log_mean_FB,mean_DIWB,PvalV1_v3,PvalV1_V2,DFv1_min,percent_FBvV1,logFBvV1,meanv1_gt_v3,meanv1_gt_v2,geom_diff1v3,geom_diff1v2,df1v3_difference,df1v2_difference,DTXSID,Confidence,score,mz.y,rt.y,MatchCategory,theoretical.mz,delta_ppm,Compound,Formula,MonoisotopicMass,Adduct,X,parent_id,DB_name,is_metab,name_original,name_cleaned,formula_original,formula_cleaned,Molweight_cleaned,source,Drug_UCSF_PXYS,Drug_most.comon.and.haz,Disinfectant,Sesquiterpenoids,FRs,PFAS,exposurepred_bin,exposurepred_u95,MC,MC_list_cat,MGDev,ERactive_bin,ERactive_ER_AUC,E2Up_bin,E2UP_priority_level,P4Up_bin,P4Up_priority_level,pesticidemammarytumors_bin,VBtoxcast_bin,vbtoxcast_min_ac10,vbtoxcast_max_scaled_top,vbtoxcast_assay_sum,nitroPAH_bin,pellizzari_bin,MC_sum,frag_yn,confirmed_frag,of_interes_prevt,acrylate,is_ucsfdrug,sig_dif1v2or3,ubiqui_MC,nitro benzene,nitro,sulfate,aniline,guanidium,nitro_sum,SWGDRUG,STATINS,UOATARGPHARMA,VETDRUGS,DRUGBANK,ANTIBIOTICS,ZINC15PHARMA,PAHLIST,drug_any,of_interest_all,of_interest_cat
518,DTXSID3036288,473.3508-999.4,473.3508,999.4,40,38,38,8,100,100,100,42422.444,14.2533987328983,117621.511454183,16863.73,19529.9242478551,2.43386202769032,277.262459122306,29720.7091315789,18902.58,30223.667412334,21489.979117439,2.14024670812127,101.692282235018,32106.4864210526,41771.1427764771,17766.94,19910.0505175047,2.39189072674102,130.10188106129,32105.2462578125,17772.7807244023,2.4663764504943,223.017345441672,4922.816875,12.2155168469208,5939.44875,0.845443808289798,0.329721417086679,1,11.6042745557045,85.7024845500614,1,1,0,0,0,0,MTX345,3,27000,473.3508,999.4,Unique,473.3483779,5.12,,C26H50O7,474.35565,M-H,7334,DTXSID3036288,DTXSID3036288-BTMR0165,1,,,C26H50O7,C26H50O7,474.3556539,ERactive,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
520,DTXSID3037094,563.2523-536,563.2523,536,37,32,38,0,92.5,84.2105263157895,100,2557.497365,11.0388355442809,1696.74467529898,2179.0865,2103.87830884448,2.63931393224422,66.343946176421,2684.46877631579,1911.079,3405.23229649368,2035.06235992097,2.6327999132043,126.849391080163,2989.11120789474,2074.04903539272,2470.123,2101.06700703885,2.89405577332768,69.3868140440814,2483.561984375,2082.06848846502,2.70244826833611,100.166687167944,0,NA,0,0.273664361877819,0.209284663129205,1,0,NA,0,0,1,1,7.5,8.28947368421053,MTX352,3,540,563.2523,536,Multiple,563.2524662,0.3,,C32H38NO8,564.25974,M-H,7340,DTXSID3037094,DTXSID3037094-BTMR0244,1,,,C32H38NO8,C32H38NO8,564.2597422,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.0118,NA,NA,NA,NA,NA,1,-6.672126,20.35235,70,NA,,1,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
521,DTXSID3037094,562.2491-536,562.2491,536,40,37,38,0,100,97.3684210526316,100,9196.12105,12.8256764926334,5745.84355287232,7837.7835,7259.61081507375,2.1471561348392,62.4811648480021,10292.9055736842,7128.54,11827.803028504,6077.33656099312,3.43380494232176,114.912188242978,10624.5334947368,7188.58655653044,8558.155,7410.58626276076,3.25172949992231,67.6602559546874,9083.6525515625,6902.85727029071,2.90803087820352,95.2748841362837,0,NA,0,0.387196985321406,0.278081789972957,1,0,NA,0,0,0,1,0,2.63157894736842,MTX351,3,54000,562.2491,536,Unique,562.2446411,7.93,,C32H37NO8,563.25192,M-H,7342,DTXSID3037094,DTXSID3037094-BTMR0166,1,,"6-[4-[1-[4-[2-(dimethylamino)ethoxy]phenyl]-2-phenylbut-1-enyl]phenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",C32H37NO8,C32H37NO8,563.2519171,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.0118,NA,NA,NA,NA,NA,1,-6.672126,20.35235,70,NA,,1,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
533,DTXSID3041293,326.1236-125.8,326.1236,125.8,40,38,38,0,100,100,100,104115.85625,16.6036364731986,31071.8189703187,104999.4,99584.6991161825,1.35803542109725,29.8435032755337,147893.079473684,91674.96,146892.868134313,116505.720802442,1.83370597540114,99.3236929388916,116446.631842105,54964.6723761411,108959.7,107288.517576587,1.47710141550469,47.2015991417166,111012.056875,107428.628135755,1.5694973999402,85.7338279386817,0,NA,0,0.565420865419821,0.606672924443962,1,0,NA,0,0,0,0,0,0,MTX366,3,25961.5384615385,326.1236,125.8,Unique,326.124526,2.84,,C15H21NO7,327.1318,M-H,7356,DTXSID3041293,DTXSID3041293-BTMR0166,1,,,C15H21NO7,C15H21NO7,327.131802,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,7.52E-06,NA,NA,NA,NA,NA,1,-1.185085029,3.601526544,3,NA,,1,no,notconf,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
534,DTXSID3041293,327.1344-609.2,327.1344,609.2,40,38,38,0,100,100,100,20440.85775,14.2276628948132,7787.17507086195,18994.735,19184.6243386646,1.42318479550973,38.0961267188602,14415.5026578947,14210.385,3450.65826286253,14030.8189050247,1.26525461080488,23.9371345193625,16288.5096578947,4984.11065497379,15867.02,15508.3854387607,1.38789060252494,30.5989360577141,15503.021703125,16150.2577115321,1.39748324618463,50.0705317225079,0,NA,0,0.028216098307869,0.000107191406465,1,0,NA,1,1,1,1,0,0,MTX367,3,22090.9090909091,327.1344,609.2,Unique,327.132351,6.26,,C15H22NO7,328.13963,M-H,7355,DTXSID3041293,DTXSID3041293-BTMR0244,1,,,C15H22NO7,C15H22NO7,328.139627,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,7.52E-06,NA,NA,NA,NA,NA,1,-1.185085029,3.601526544,3,NA,,1,no,notconf,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
552,DTXSID3044960,313.1189-481.3,313.1189,481.3,40,38,38,8,100,100,100,2295800.6,20.8922612389065,1343229.49212875,1812521,1946244.10508928,1.81935436620186,58.5081078961628,1612244.5,1403717.5,904791.886711093,1370027.43599053,1.80307808524602,56.1200169522112,1802439.67631579,875439.481705387,1731075,1604803.65360775,1.64611111295393,48.569696573413,1731311.50109844,853829.13210314,9.00192948039891,68.4568852780357,1889.1865375,10.0541245786325,683.987075,0.157206765210698,0.018068466769859,1,0.082288790128376,48.1236782541724,1,1,1,1,0,0,DTXSID3044960,3,54000,313.1189,481.3,Unique,313.1193811,1.54,Propane-13-diylbis(4-aminobenzoate),C17H18N2O4,314.12666,M-H,2482,,DTXSID3044960,0,"Propane-1,3-diyl,bis(4-aminobenzoate)",3-(4-aminobenzoyl)oxypropyl 4-aminobenzoate,C17H18N2O4,C17H18N2O4,314.1266571,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.112830894,4.779303298,1,NA,,0,no,notconf,yes,0,0,1,0,0,0,0,1,0,1,-,-,-,-,-,-,-,-,0,1,1
566,DTXSID3047425,229.0539-383.7,229.0539,383.7,40,38,38,8,100,100,100,1846694.15,19.9265468661796,2077366.71527237,887522.6,996525.271513623,3.21357246110473,112.491108247263,999338.657631579,673789.85,1010695.42917387,609377.463594171,2.94619296718054,101.136428722692,1854380.87052632,3814210.33019745,473200.95,426292.547528899,5.17846236170733,205.68645798826,1424371.25295156,338778.144799835,10.8645694343051,175.070318946032,971.261325,9.71785980960755,660.5543,0.00474196839384,0.08645003620874,1,0.052594595862017,48.7684086704517,0,1,1,1,0,0,MTX369,3,54000,229.0539,383.7,Multiple,229.0540039,0.45,,C10H14O4S,230.06128,M-H,7357,DTXSID3047425,DTXSID3047425-BTMR0197,1,,(4-butylphenyl) hydrogen sulfate,C10H14O4S,C10H14O4S,230.0612799,"E2Up, ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.111,1,2,NA,NA,NA,1,-2.279054767,20.73625883,5,NA,,2,no,notconf,NA,0,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,2,1
567,DTXSID3047425,149.09678-383.7,149.09678,383.7,40,38,38,7,100,100,100,59658.6940343647,15.2226541294061,56584.7068678063,44633.6223976334,38236.2688479493,2.69450959081331,94.8473777103003,35763.0965239331,30602.5892301242,31030.2572326298,24815.3936438073,2.49867041266272,86.7661367406036,59892.9612963184,115325.325554876,13259.6302438234,18825.39681686,4.05357011114382,192.552385219872,47091.7489108487,18648.9775164812,4.86142192692367,157.204637655394,561.234713348982,NA,494.006084424662,0.003926103594441,0.055573919284317,1,0.94074253959649,NA,0,1,1,1,0,0,DTXSID3047425,3,27000,149.09678,383.7,Multiple,149.0971891,2.74,4-Butylphenol,C10H14O,150.10447,M-H,2565,,DTXSID3047425,0,4-Butylphenol,4-butylphenol,C10H14O,C10H14O,150.1044651,"E2Up, ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.111,1,2,NA,NA,NA,1,-2.279054767,20.73625883,5,NA,,2,yes,notconf,yes,0,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,2,1
590,DTXSID3060405,141.09195-326,141.09195,326,40,38,38,0,100,100,100,153472.681344357,16.9965757116215,92350.201860978,149081.94652881,130761.264827451,1.78531728798934,60.1737071718747,138162.60937611,125828.527447657,79911.7290902159,122199.163054834,1.62099318770011,57.8388968267661,131368.426725204,63559.0255985304,135912.302675007,115751.018913208,1.69074846847875,48.3822689994477,127977.239262689,122884.588261489,1.69791737852113,67.4133175983867,0,NA,0,0.381732545378619,0.349948860783971,1,0,NA,1,1,1,1,0,0,DTXSID3060405,3,27000,141.09195,326,Multiple,141.0921037,1.09,tert-Butylmethacrylate,C8H14O2,142.09938,M-H,2668,,DTXSID3060405,0,"tert-Butyl,methacrylate",tert-butyl 2-methylprop-2-enoate,C8H14O2,C8H14O2,142.0993797,exposurepred,,NA,NA,NA,NA,NA,1,1.016848206,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,no,notconf,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
603,DTXSID4020379,287.2009-750.4,287.2009,750.4,40,38,38,3,100,100,100,4222.12075,11.8417789507767,2145.15333864319,4294.723,3670.54595859669,1.75669413037618,50.8074843345774,4926.15512631579,5178.695,2463.34991285394,4213.47205553322,1.8626906333747,50.0055286463594,4461.95965526316,1929.28387390535,4740.9425,3897.21145464777,1.81085320003715,43.2384876369207,4110.2584953125,3486.59624375252,2.35309339491187,59.9471776494382,45.772025,NA,28.429875,0.324785293764291,0.108611534470014,1,1.08410033038491,NA,0,0,0,0,0,0,DTXSID4020379,2,10,287.2009,750.4,Multiple,287.2016541,2.63,Dehydroepiandrosterone,C19H28O2,288.20893,M-H,2735,,DTXSID4020379,0,Dehydroepiandrosterone,"(3S,8R,9S,10R,13S,14S)-3-hydroxy-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-one",C19H28O2,C19H28O2,288.2089301,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.365,NA,NA,NA,NA,NA,1,-1.780093912,8.703754295,23,NA,,1,no,notconf,NA,0,0,0,1,0,0,0,0,0,0,Y,-,-,-,Y,-,Y,-,1,2,1
604,DTXSID4020379,287.201-594.3,287.201,594.3,40,38,38,8,100,100,100,9879.642875,13.1615606605326,3901.63410317352,9790.417,9162.72281108767,1.49244159156359,39.4916511916279,12065.8641578947,11180.145,5209.98740908537,11034.8653913392,1.54207757380925,43.1795629464008,12624.4606578947,5894.24066058359,10716.665,11603.3393576055,1.48797079917214,46.6890493012674,10513.8579375,8063.09670356983,2.7742104078749,55.1520223474807,1359.875225,8.98346002013345,369.18905,0.028942264733581,0.068092835012714,1,13.7644168134974,68.2552795358991,0,0,0,0,0,0,DTXSID4020379,2,10,287.201,594.3,Multiple,287.2016541,2.28,Dehydroepiandrosterone,C19H28O2,288.20893,M-H,2735,,DTXSID4020379,0,Dehydroepiandrosterone,"(3S,8R,9S,10R,13S,14S)-3-hydroxy-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-one",C19H28O2,C19H28O2,288.2089301,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.365,NA,NA,NA,NA,NA,1,-1.780093912,8.703754295,23,NA,,1,no,notconf,NA,0,0,1,0,0,0,0,0,0,0,Y,-,-,-,Y,-,Y,-,1,1,1
605,DTXSID4020379,367.1579-444.9,367.1579,444.9,40,38,38,8,100,100,100,8718983.95,22.8435099146076,4812719.47638053,7537544,7526302.8618757,1.7469581269613,55.1981687772293,7969501,6899316.5,4308383.00116356,6983651.83966929,1.68600874074777,54.0608878920218,8667481.05263158,4183626.42008757,7895494.5,7698868.99335672,1.66946029695768,48.2680769035816,7664241.52400625,3577215.71946325,10.4292243690877,63.7100148794431,5155.945375,11.9359814197396,4247.87745,0.822037591215882,0.387196985321406,1,0.05913470427939,52.251083412129,1,1,0,1,0,0,MTX401,3,80198.01980198,367.1579,444.9,Multiple,367.158469,1.55,,C19H28O5S,368.16574,M-H,7393,DTXSID4020379,DTXSID4020379-BTMR0503,1,,"[(3S,8R,9S,10R,13S,14S)-10,13-dimethyl-17-oxo-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-yl] hydrogen sulfate",C19H28O5S,C19H28O5S,368.165745,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.365,NA,NA,NA,NA,NA,1,-1.780093912,8.703754295,23,NA,,1,no,notconf,NA,0,0,0,1,0,0,0,0,0,0,Y,-,-,-,Y,-,Y,-,1,2,1
606,DTXSID4020379,287.2007-834.1,287.2007,834.1,40,38,38,8,100,100,100,10686.5714,13.2462229816862,4448.50970252164,10999.33,9716.51323892832,1.58921388100207,41.6270994317377,9532.20713157895,7570.0575,5051.76625158605,8376.56641360086,1.67637104378509,52.9968157621146,12662.0570789474,17330.3237990947,8227.762,8472.94940725171,2.2264009526067,136.868154131994,9953.65065070312,6273.81358896857,3.4350207567948,106.462844881968,324.94538625,8.18039162693619,155.70605,0.108611534470014,0.154294484772072,1,3.04068886163059,61.7564088891314,0,1,1,1,0,0,DTXSID4020379,2,10,287.2007,834.1,Multiple,287.2016541,3.32,Dehydroepiandrosterone,C19H28O2,288.20893,M-H,2735,,DTXSID4020379,0,Dehydroepiandrosterone,"(3S,8R,9S,10R,13S,14S)-3-hydroxy-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-one",C19H28O2,C19H28O2,288.2089301,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.365,NA,NA,NA,NA,NA,1,-1.780093912,8.703754295,23,NA,,1,no,notconf,NA,0,0,0,1,0,0,0,0,0,0,Y,-,-,-,Y,-,Y,-,1,2,1
607,DTXSID4020379,463.2318-594.3,463.2318,594.3,36,38,37,2,90,100,97.3684210526316,5341.5071775,11.9673020094005,4439.57204860209,3804.084,4004.21024070549,2.91749831128478,83.1145948338864,7528.41527631579,4359.7005,7343.84617493321,4417.53069291555,3.30719851027988,97.5483671581823,5551.77248947368,4952.16397332662,3225.3805,3797.2985234659,2.77670603397831,89.1996922193058,5555.91513984375,3853.45238706905,3.18483204209146,103.343546308658,56.2144625,NA,0,0.924330426249952,0.376285498957823,1,1.05240825542259,NA,0,0,1,0,7.36842105263158,10,MTX400,3,23142.8571428571,463.2318,594.3,Multiple,463.2337421,4.19,,C25H36O8,464.24102,M-H,7394,DTXSID4020379,DTXSID4020379-BTMR0157,1,,,C25H36O8,C25H36O8,464.2410181,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.365,NA,NA,NA,NA,NA,1,-1.780093912,8.703754295,23,NA,,1,no,notconf,NA,0,0,0,1,0,0,0,0,0,0,Y,-,-,-,Y,-,Y,-,1,2,1
609,DTXSID4020614,383.2192-874.5,383.2192,874.5,40,38,38,8,100,100,100,162158.73475,17.0705226573986,110138.560757036,126921.45,137638.319528959,1.74354438301899,67.9202146753531,161264.705526316,124526.6,97764.8182798552,136825.72617076,1.7871973453126,60.6238159557496,212817.737894737,118461.518309615,162524.75,188551.954899966,1.62345542156148,55.6633669173797,163073.35703125,121828.422760741,2.40529456563715,71.0676528881063,15516.195,13.90567328459,11944.475,0.006645701449356,0.980061607249088,1,9.56852248750048,81.460149543594,0,1,0,1,0,0,DTXSID4020614,3,27000,383.2192,874.5,Multiple,383.2227835,9.35,Ethynodioldiacetate,C24H32O4,384.23006,M-H,2751,,DTXSID4020614,0,"Ethynodiol,diacetate","[(3S,8R,9S,10R,13S,14S,17R)-17-acetyloxy-17-ethynyl-13-methyl-2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate",C24H32O4,C24H32O4,384.2300595,"VBtoxcast, MC",,NA,NA,NA,NA,NA,NA,NA,1,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.858694829,11.00663709,18,NA,,1,no,notconf,NA,0,0,1,0,0,0,0,0,0,0,-,-,-,-,Y,-,Y,-,1,1,1
617,DTXSID4021135,423.1239-78.3,423.1239,78.3,40,38,38,0,100,100,100,10089.967325,12.8889510045372,8197.36231467942,8427.821,7585.09221434531,2.15956633490997,81.2427042689102,7459.67072368421,7726.7355,2983.16292279219,6455.46671690804,1.96708580124153,39.9905442651878,7913.49977368421,6235.68429022483,5790.0315,5960.12722767703,2.20308805479065,78.7980598794122,7717.02478046875,6648.42731570803,2.11247090396543,83.9679155124908,0,NA,0,0.213284260668884,0.663667627255052,1,0,NA,1,1,1,1,0,0,MTX414,1,9,423.1239,78.3,Unique,423.119775,9.75,,C22H20N2O7,424.12705,M-H,7407,DTXSID4021135,DTXSID4021135-BTMR0166,1,,,C22H20N2O7,C22H20N2O7,424.127051,"E2Up, P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,1,1,1,1,NA,1,-4.585611,74.18586,48,NA,,2,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
620,DTXSID4021559,250.1442-766.5,250.1442,766.5,40,38,38,8,100,100,100,119686.76425,16.7607162805815,50595.9504142785,102925.195,111039.717771059,1.46186800837636,42.2736388031967,104775.746578947,86150.7,41437.0895160256,98201.5905760757,1.42262446336514,39.548360063274,109209.151578947,46963.518497705,96192.045,101659.4863346,1.44025684035062,43.0032811524545,106334.386171875,96798.723152075,1.54959978821393,45.1946300061298,56349.93375,15.6054286392738,60276.315,0.20963058628316,0.06368453161818,1,47.0811740154467,93.1071702308677,1,1,1,1,0,0,DTXSID4021559,3,27000,250.1442,766.5,Unique,250.1448675,2.67,26-Di-tert-butyl-4-nitrophenol,C14H21NO3,251.15214,M-H,2793,,DTXSID4021559,0,"2,6-Di-tert-butyl-4-nitrophenol","2,6-ditert-butyl-4-nitrophenol",C14H21NO3,C14H21NO3,251.1521435,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-4.432742,6.34987,51,NA,,0,no,notconf,yes,0,0,1,0,1,1,0,1,0,3,-,-,-,-,-,-,-,-,0,3,1
635,DTXSID4022525,249.1492-593.7,249.1492,593.7,40,38,38,8,100,100,100,162039.62975,17.2677202834081,36750.1586058876,163650.75,157798.097219335,1.26769232671891,22.679734989883,150848.58,160367.95,41955.586887728,144474.242336645,1.36242476305742,27.8130472873713,155602.646052632,40893.2638825337,148785.25,150603.748723795,1.29422279557292,26.2805710056511,145330.204880469,115877.628423341,3.27965696678909,35.6556567276192,59318.99125,15.8108499420044,245.628675,0.360351689932843,0.252367215415565,1,36.607705992367,91.5630418057932,1,1,1,1,0,0,DTXSID4022525,3,26732.673267327,249.1492,593.7,Multiple,249.1496186,1.68,2-Ethylhexylparaben,C15H22O3,250.15689,M-H,2824,,DTXSID4022525,0,2-Ethylhexylparaben,2-ethylhexyl 4-hydroxybenzoate,C15H22O3,C15H22O3,250.1568946,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.37,NA,NA,NA,NA,NA,1,-2.142094487,17.98334945,16,NA,,1,no,notconf,yes,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
636,DTXSID4022525,329.1055-616.1,329.1055,616.1,40,38,38,0,100,100,100,8823.529875,12.7209757052014,7091.14801536696,5871.9405,6751.42210590117,2.0554906327238,80.366339954926,7386.29671052632,6795.1665,4104.13998210731,6459.53642728477,1.67907569341869,55.5642447487717,8127.79405263158,6591.66673037526,5443.171,6230.67378400318,2.07227809436574,81.1003168595425,7363.09878125,6481.68416200131,1.93301276328796,84.7900458374269,0,NA,0,0.649218300768902,0.996011922944976,1,0,NA,1,1,1,1,0,0,MTX425,2,10,329.1055,616.1,Multiple,329.1064334,2.84,,C15H22O6S,330.11371,M-H,7417,DTXSID4022525,DTXSID4022525-BTMR0197,1,,,C15H22O6S,C15H22O6S,330.1137094,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.37,NA,NA,NA,NA,NA,1,-2.142094487,17.98334945,16,NA,,1,no,notconf,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
637,DTXSID4022525,329.1055-585.3,329.1055,585.3,28,32,28,0,70,84.2105263157895,73.6842105263158,1714.821365,9.41056520290417,3998.98192221298,248.2011,680.553704305303,4.66133393993566,233.201078773181,4759.07927947368,703.71215,6464.26579471743,1621.46731048642,6.89287446862103,135.830176702422,3843.44749210526,6346.46932816778,617.88305,1765.04334407397,4.89402039668809,165.12439265019,3089.756811875,1263.75586082718,5.69794535316177,181.13024589116,0,NA,0,0.08292610276197,0.030963231470357,1,0,NA,0,0,0,0,3.68421052631578,14.2105263157895,MTX425,2,10,329.1055,585.3,Multiple,329.1064334,2.84,,C15H22O6S,330.11371,M-H,7417,DTXSID4022525,DTXSID4022525-BTMR0197,1,,,C15H22O6S,C15H22O6S,330.1137094,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.37,NA,NA,NA,NA,NA,1,-2.142094487,17.98334945,16,NA,,1,no,notconf,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
638,DTXSID4022527,355.1019-310.8,355.1019,310.8,37,33,34,0,92.5,86.8421052631579,89.4736842105263,3272.114165,10.542031071529,4115.86495688476,1490.6235,1490.96540896408,4.5610225807781,125.78610492598,2777.87756842105,1591.0445,3206.78124902658,1779.97290430266,3.3750349596889,115.439977826284,2831.98938157895,4170.83622033759,1499.5895,1572.95937404739,3.50166837786341,147.275842468455,2687.96492734375,1605.03316524898,3.78734110248118,139.523142046249,0,NA,0,0.829763801825256,0.896546042023537,1,0,NA,1,1,0,0,3.02631578947368,5.6578947368421,MTX426,2,10,355.1019,310.8,Unique,355.1034562,4.38,,C16H20O9,356.11073,M-H,7420,DTXSID4022527,DTXSID4022527-BTMR0166,1,,,C16H20O9,C16H20O9,356.1107322,"ERactive, P4Up, Vbtoxcast, Disinfect ingredient list",,NA,1,NA,NA,NA,NA,NA,NA,,NA,1,0.205,NA,NA,1,2,NA,1,-0.4820318,12.33425,3,NA,,2,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
639,DTXSID4022527,179.07087-341.9,179.07087,341.9,40,38,38,8,100,100,100,139818.725341676,16.6720892254063,116485.515268914,106174.010646057,104423.668722237,2.15154190913553,83.3118131954483,131555.738929176,109714.933677099,89337.260212711,108684.35331319,1.87274643621811,67.9082957078794,173898.876266614,232014.893250831,64350.0105448196,89027.1827996161,3.07873842674733,133.419432161894,134887.697992624,76102.8521757598,3.30407425349334,115.385989749112,6388.13061016815,12.6277502272235,3623.97676686256,0.329721417086679,0.715202183028749,1,4.56886629066132,75.7418584827404,0,1,1,0,0,0,DTXSID4022527,3,27000,179.07087,341.9,Multiple,179.0713682,2.78,Propylparaben,C10H12O3,180.07864,M-H,2825,,DTXSID4022527,0,Propylparaben,propyl 4-hydroxybenzoate,C10H12O3,C10H12O3,180.0786442,"ERactive, P4Up, Vbtoxcast, Disinfect ingredient list",,NA,1,NA,NA,NA,NA,NA,NA,,NA,1,0.205,NA,NA,1,2,NA,1,-0.4820318,12.33425,3,NA,,2,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
640,DTXSID4022527,259.0276-303.7,259.0276,303.7,40,38,38,8,100,100,100,53085.60925,14.913095961835,72670.5224171792,28245.515,30852.4184272862,2.68523716536223,136.893074119102,40502.3983973684,29761.25,37800.9997085123,22546.6777223809,3.6285842989755,93.3302747596507,39706.9622368421,42925.6851259629,29491.405,23639.0796506574,3.07813626297688,108.10619273749,40768.7917039063,21344.0096803767,3.38357936768602,128.661075509141,3918.28525,11.8808414854506,3919.7455,0.656426900005957,0.634899775545061,1,7.38106862737004,79.6671698207775,1,1,1,1,0,0,MTX427,3,30857.1428571429,259.0276,303.7,Unique,259.0281831,2.25,,C10H12O6S,260.03546,M-H,7419,DTXSID4022527,DTXSID4022527-BTMR0197,1,,propyl 4-sulfooxybenzoate,C10H12O6S,C10H12O6S,260.0354591,"ERactive, P4Up, Vbtoxcast, Disinfect ingredient list",,NA,1,NA,NA,NA,NA,NA,NA,,NA,1,0.205,NA,NA,1,2,NA,1,-0.4820318,12.33425,3,NA,,2,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
