"","DTXSID","featureid","mz","rt","det_count_v1","det_count_v2","det_count_v3","det_count_FB","df_v1","df_v2","df_v3","mean_visit1","log_mean_v1","sd_visit1","median_v1","gm_visit1","gsd_visit1","cv_visit1","mean_visit2","median_v2","sd_visit2","gm_visit2","gsd_visit2","cv_visit2","mean_visit3","sd_visit3","median_v3","gm_visit3","gsd_visit3","cv_visit3","mean_allvisit","gm_allvisit","gsd_allvisit","cv_allvisit","mean_FB","log_mean_FB","mean_DIWB","PvalV1_v3","PvalV1_V2","DFv1_min","percent_FBvV1","logFBvV1","meanv1_gt_v3","meanv1_gt_v2","geom_diff1v3","geom_diff1v2","df1v3_difference","df1v2_difference","DB_name","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","Compound","Formula","MonoisotopicMass","Adduct","X","parent_id","is_metab","name_original","name_cleaned","formula_original","formula_cleaned","Molweight_cleaned","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","MC_sum","frag_yn","confirmed_frag","of_interest","acrylate","is_ucsfdrug","sig_dif1v2or3","ubiqui_MC","nitro benzene","nitro","sulfate","aniline","guanidium","nitro_sum","SWGDRUG","STATINS","UOATARGPHARMA","VETDRUGS","DRUGBANK","ANTIBIOTICS","ZINC15PHARMA","PAHLIST","drug_any","of_interest_all","of_interest_cat"
"486","DTXSID4047545","247.17244-180.1",247.17244,180.1,22,22,26,0,55,57.8947368421053,68.4210526315789,63199.3670013451,16.4235267090549,89623.1657530908,31644.958356231,87897.0245966017,2.12223716017773,141.81022691443,63350.4808635866,64599.3553739781,67499.5274927199,99006.5807705218,1.56624333358022,106.549353016069,61461.8874779191,54299.2483499265,60336.6840784707,78953.0221521907,1.75411134413667,88.3462102745121,55725.0407629715,81173.5548037926,1.94664089457357,125.30124403734,0,NA,0,0.431016916669074,0.664887808784049,1,0,NA,1,0,1,0,13.4210526315789,2.89473684210526,"DTXSID4047545",3,26470.5882352941,"Unique",247.1726271,0.76,"3-Thiatetradecanoicacid","C13H26O2S","246.16535","M+H",3238,"",0,"3-Thiatetradecanoic,acid","2-undecylsulfanylacetic acid","C13H26O2S","C13H26O2S",246.1653511,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.777718387,8.242881989,4,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"487","DTXSID4047549","189.11101-256.2",189.11101,256.2,40,38,38,7,100,100,100,10461.0773281038,13.3051398153408,2844.87523327524,9492.24066576888,10121.5303317289,1.29041450615929,27.1948590383942,10957.4055903409,9404.31526473392,4480.49798294134,10237.6208389384,1.43589178875202,40.8901354066054,12127.6898302189,6691.04040690743,9228.93754410665,10802.7203538864,1.58959604902016,55.1715990479506,9898.31030641069,7357.85418981191,2.88167038006632,58.0486272385665,317.147053550195,NA,462.880303382938,0.900556520415414,0.916403567334355,1,3.03168635125349,NA,0,0,0,0,0,0,"DTXSID4047549",3,486,"Multiple",189.112135,5.95,"Ethyl24-dimethyl-13-dioxolane-2-acetate","C9H16O4","188.10486","M+H",3239,"",0,"Ethyl,2,4-dimethyl-1,3-dioxolane-2-acetate","ethyl 2-(2,4-dimethyl-1,3-dioxolan-2-yl)acetate","C9H16O4","C9H16O4",188.104859,"exposurepred","",NA,NA,NA,NA,NA,1,0.131465742,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"488","DTXSID4047622","255.23194-697.4",255.23194,697.4,40,38,38,8,100,100,100,20514.7519377021,14.2107783296099,8266.64592960055,20068.8709865402,18961.4060673839,1.50419904685802,40.2961047479597,17788.2487361559,17149.1253301532,6705.18669761373,16504.1119406179,1.50177127568858,37.6944734530553,16310.0426524778,8080.21394226663,13729.1136420204,14265.4334012968,1.7305008102474,49.5413415797481,17080.8721808481,14235.7131980922,2.00046218560471,51.1709796205653,2666.60794693098,11.2465917000503,3923.18078469135,0.0409220756124131,0.154294484772072,1,12.9984898429616,79.1412788180409,1,1,1,1,0,0,"DTXSID4047622",3,476.470588235292,"Multiple",255.2318562,0.33,"Oxacycloheptadecan-2-one","C16H30O2","254.22458","M+H",3242,"",0,"Oxacycloheptadecan-2-one","oxacycloheptadecan-2-one","C16H30O2","C16H30O2",254.2245802,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.629839774,9.701443345,1,NA,"",0,"no","notconf",NA,0,0,1,0,0,0,0,0,0,0,"-","-","-","-","-","-","-","-",0,0,0
"489","DTXSID4048193","267.21065-1094.2",267.21065,1094.2,40,38,38,8,100,100,100,11542.8614280202,12.9090601598028,10706.1252999354,7998.99528754801,7691.55808219843,2.62572247683785,92.7510510864001,10784.4446577664,7587.74153631994,9243.51685135477,7394.49698672772,2.54888710569883,85.7115701799078,13560.0799131391,7224.37365556026,14319.0896030602,11307.9892891542,1.94554794605196,53.2767778791641,10875.4488479878,7529.14770938988,2.65763432887222,83.9913481520994,2446.48147028078,10.6433706253743,5540.17011529339,0.0362330849046791,0.806519634387496,1,21.1947573445,82.4488420815987,0,1,0,1,0,0,"DTXSID4048193",3,27000,"Unique",267.2107268,0.29,"44-Di-tert-butylbiphenyl","C20H26","266.20345","M+H",3253,"",0,"4,4'-Di-tert-butylbiphenyl","1-tert-butyl-4-(4-tert-butylphenyl)benzene","C20H26","C20H26",266.2034508,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.19561995,7.929693581,1,NA,"",0,"yes","confirmed",NA,0,0,1,0,0,0,0,0,0,0,"-","-","-","-","-","-","-","-",0,0,0
"490","DTXSID4048199","166.12257-261.1",166.12257,261.1,40,38,38,8,100,100,100,46350.6539655642,15.0129855777505,57536.2286264858,28724.7457916152,33064.2734011736,2.02190589368042,124.132506672358,60720.788590604,25551.8602398306,118920.109342017,33851.2146456974,2.31654631074038,195.847438912246,165368.216544349,535977.319149732,29655.8447653407,42194.4699383129,3.08863016164338,324.111446776105,80324.9665784234,29150.1580548438,2.95138597497423,372.01855372648,6490.39912280208,11.9838803158614,4175.94479116742,0.45642178370527,0.791077476628895,1,14.0028210338177,79.823431880343,0,0,0,0,0,0,"DTXSID4048199",2,10,"Multiple",166.1226401,0.42,"4-Butyloxyaniline","C10H15NO","165.11536","M+H",3255,"",0,"4-Butyloxyaniline","4-butoxyaniline","C10H15NO","C10H15NO",165.1153641,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.634742531,10.6205182,2,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"491","DTXSID4048640","417.33565-903",417.33565,903,40,38,38,0,100,100,100,14100.0633464607,13.6970985601632,4945.92246124697,13571.8092951055,13281.2062213794,1.42525531383436,35.0773066738631,13227.5182464331,12065.9177482126,5729.1170454768,12374.610835266,1.42003561987411,43.3121084298766,12219.7065709476,3531.40517054158,11508.4547023198,11750.2018604158,1.33048163413397,28.8992632518486,11899.190786965,12336.112896658,1.4071495819895,50.1873798772744,0,NA,0,0.0494900585033047,0.117705216165797,1,0,NA,1,1,1,1,0,0,"DTXSID4048640",3,24300,"Multiple",417.3363213,1.61,"Paricalcitol","C27H44O3","416.32905","M+H",3261,"",0,"Paricalcitol","(1R,3R)-5-[(2E)-2-[(1R,3aS,7aR)-1-[(E,2R,5S)-6-hydroxy-5,6-dimethylhept-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]cyclohexane-1,3-diol","C27H44O3","C27H44O3",416.3290453,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.658467427,7.268763522,1,NA,"",0,"no","notconf",NA,0,0,1,0,0,0,0,0,0,0,"-","-","-","-","Y","-","Y","-",1,0,0
"492","DTXSID4048935","357.20121-611.4",357.20121,611.4,40,38,38,8,100,100,100,59034.5679313575,15.6625559406601,32765.0988953107,47547.0605307061,51867.9575700321,1.65314774519372,55.5015477260854,62567.5174403981,48832.0038840724,53241.5480909775,52567.0351357457,1.68475310759535,85.0945510850666,71057.452157416,45039.3026645712,56313.1352224384,60195.0095351744,1.77763723223685,63.3843478721896,63608.3276860597,46476.5547031536,2.40734871497779,83.3380916810433,7065.17533959797,12.4123587026516,6662.3037500579,0.198941930112894,0.924339966977053,1,11.9678615210888,79.248615294194,0,0,0,0,0,0,"DTXSID4048935",3,44587.1559633028,"Multiple",357.1995105,4.76,"N-1-1-Methyl-2-(2-thienyl)ethyl-4-piperidyl-N-phenylpropanamidehydrochloride","C21H29ClN2OS","356.19223","M+H",3285,"",0,"N-[1-[1-Methyl-2-(2-thienyl)ethyl]-4-piperidyl]-N-phenylpropanamide,hydrochloride","N-phenyl-N-[1-(1-thiophen-2-ylpropan-2-yl)piperidin-4-yl]propanamide","C21H29ClN2OS","C21H29ClN2OS",356.1922345,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.595867779,5.00183789,4,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"493","DTXSID4048985","329.21394-811.6",329.21394,811.6,40,38,38,0,100,100,100,4056.30663879756,11.8426491540196,1778.19285107172,3773.00877160552,3672.76062241192,1.58681748123685,43.8377324353084,4661.82988586668,4539.78979323381,2220.06909325237,4223.59106584295,1.56318927314787,47.6222673843801,4527.07025038902,1619.47584864111,4586.96032485114,4216.4591756945,1.48748596238004,35.7731548014292,4959.43137141625,4321.24312819309,1.78804467235892,123.623058277454,0,NA,0,0.188657186667991,0.252367215415565,1,0,NA,0,0,0,0,0,0,"DTXSID4048985",2,10,"Unique",329.2111208,8.56,"beta-Estradiol17-propionate","C21H28O3","328.20384","M+H",3288,"",0,"beta-Estradiol,17-propionate","[(8R,9S,13S,14S,17S)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] propanoate","C21H28O3","C21H28O3",328.2038448,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.608004886,6.975643269,8,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"494","DTXSID4048985","329.21418-1052.5",329.21418,1052.5,31,33,34,5,77.5,86.8421052631579,89.4736842105263,1500.12233995628,10.0868610189272,1819.33785020333,649.354153158829,1087.54623387743,3.32773981978517,121.279298477506,1566.80426309374,968.811884338245,1448.4728725096,1239.6449583008,2.56920689352808,92.447595824734,1606.64323290872,1345.20081254668,1423.80345378691,1182.63185062213,3.01978573734902,83.7274128439387,1427.43336788487,1054.22589689619,2.93361661639297,104.830320110751,303.694127736041,NA,917.592441863484,0.313941783898173,0.428349819382897,1,20.2446240314567,NA,0,0,0,0,11.9736842105263,9.3421052631579,"DTXSID4048985",2,10,"Unique",329.2111208,9.29,"beta-Estradiol17-propionate","C21H28O3","328.20384","M+H",3288,"",0,"beta-Estradiol,17-propionate","[(8R,9S,13S,14S,17S)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] propanoate","C21H28O3","C21H28O3",328.2038448,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.608004886,6.975643269,8,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"495","DTXSID4049034","301.1261-323.8",301.1261,323.8,40,38,38,8,100,100,100,13749.6408404234,13.6898974503235,3997.9905019539,12626.1605152291,13215.0791951964,1.32960925080236,29.0770540725688,14118.4088361166,13245.0490365392,5605.67981187773,13224.7963558092,1.43422084505711,39.7047562295951,13852.5022063274,3847.91884506408,12893.8965239936,13361.9457810786,1.31063638313748,27.7777890791922,12662.5270161002,11154.346629848,1.78436430524022,42.9807451613319,2445.54876199742,11.2035256451148,3155.97499089938,1,0.853277379738496,1,17.7862737680217,81.8379077401346,0,0,0,0,0,0,"DTXSID4049034",3,662.727272727273,"Unique",301.128179,6.9,"Salidroside","C14H20O7","300.1209","M+H",3291,"",0,"Salidroside","(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[2-(4-hydroxyphenyl)ethoxy]oxane-3,4,5-triol","C14H20O7","C14H20O7",300.120903,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.437642558,12.53302181,3,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"496","DTXSID4051405","185.11718-368.7",185.11718,368.7,40,38,38,8,100,100,100,272022.301218462,15.1764751489899,1009667.50816477,23387.0238960566,37031.7510587464,3.73812364395172,371.170857551824,200700.20799464,21980.3799188481,747387.735686703,31423.5515945798,3.29059072000624,372.390115164536,674401.852470319,2574067.56272765,26426.990722066,51330.8560362343,5.07206729815631,381.681567643816,336200.009956272,34507.4990021648,3.86931353320289,459.355734325017,15852.1529237673,13.7974616853929,15421.9892530483,0.45642178370527,0.398268042296196,1,5.82751960143017,90.9134799084831,0,1,0,1,0,0,"DTXSID4051405",2,10,"Unique",185.1172204,0.22,"Cyclooct-4-en-1-ylmethylcarbonate","C10H16O3","184.10994","M+H",3307,"",0,"Cyclooct-4-en-1-yl,methyl,carbonate","cyclooct-4-en-1-yl methyl carbonate","C10H16O3","C10H16O3",184.1099444,"exposurepred","",NA,NA,NA,NA,NA,1,1.136568034,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"497","DTXSID4057635","224.1263-369",224.1263,369,40,38,38,8,100,100,100,658425.662317434,18.9531618641541,524315.514717503,509947.832823311,507539.951432789,2.04630964736098,79.6316949239328,659166.49999497,408945.013616757,587464.272901026,490450.318661736,2.08960053045646,89.1222889672805,825709.182525766,790151.531373231,467322.423123089,562244.836437275,2.37052361819172,95.6936834535656,652187.775937989,453334.290449204,2.30540114073455,95.9103061595734,263138.354943723,17.6891266925252,202027.961077974,0.845443808289798,0.700332451175848,1,39.9647781068505,93.3307424867216,0,0,0,1,0,0,"DTXSID4057635",3,49999.9999999999,"Multiple",224.1281194,8.12,"Nicoboxil","C12H17NO3","223.12084","M+H",3323,"",0,"Nicoboxil","2-butoxyethyl pyridine-3-carboxylate","C12H17NO3","C12H17NO3",223.1208434,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.245746183,4.146145156,9,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"498","DTXSID4057689","457.25527-720.2",457.25527,720.2,40,37,37,0,100,97.3684210526316,97.3684210526316,4971.9475953767,11.7194155530338,4327.536495859,4085.82880833672,3372.06248129085,2.94049404309969,87.0390609081054,7235.65261119537,4429.85615464197,10064.5113425387,4648.5842198475,2.47988004825632,139.096110376642,8525.24259670676,14573.4800281642,4163.13854918697,4005.9253131897,3.53333312820638,170.945047754932,6168.22965462308,3957.96375944227,2.92384922938516,162.28259848728,0,NA,0,0.892647435768417,0.499818654585026,1,0,NA,0,0,0,0,2.63157894736842,2.63157894736842,"DTXSID4057689",3,22090.9090909091,"Unique",457.2584649,6.99,"Estrioltripropionate","C27H36O6","456.25119","M+H",3326,"",0,"Estriol,tripropionate","[(8R,9S,13S,14S,16R,17R)-13-methyl-3,17-di(propanoyloxy)-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-16-yl] propanoate","C27H36O6","C27H36O6",456.2511889,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.069850153,40.99967368,6,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"499","DTXSID4057712","391.14909-263.1",391.14909,263.1,38,37,38,0,95,97.3684210526316,100,5136.1427273751,11.942262789524,4444.13321228287,3728.7179387482,3935.31332194652,2.30064066350664,86.526668906534,3785.95802060061,2502.70248052385,4369.22172210348,1833.12539664415,4.21532319239049,115.405973820342,3407.49469438885,2782.44166426939,2989.38077854157,2250.53354883792,3.13792359024179,81.656522278707,3669.76817244086,2460.91378738485,3.31383199078795,107.482887294243,0,NA,0,0.129897850170446,0.0399401554628887,1,0,NA,1,1,1,1,5,2.36842105263158,"DTXSID4057712",2,10,"Unique",391.1472917,4.6,"Lexiscan","C15H18N8O5","390.14002","M+H",3327,"",0,"Lexiscan","1-[6-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]purin-2-yl]-N-methylpyrazole-4-carboxamide","C15H18N8O5","C15H18N8O5",390.1400157,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.657029694,2.478941534,1,NA,"",0,"no","notconf",NA,0,0,1,0,0,0,0,0,0,0,"-","-","-","-","Y","-","Y","-",1,0,0
"500","DTXSID4057712","391.14932-797.2",391.14932,797.2,40,38,38,1,100,100,100,2756.56329590295,11.31672954222,945.58544972981,2976.63108868223,2550.79199281699,1.5610381129566,34.3030559514169,3294.37273739909,2857.85152417897,2178.61639947945,2987.57380369589,1.47607233369316,66.1314481736355,2984.59919976915,959.385734034522,2860.73706048679,2817.41481727191,1.43212655104686,32.1445416895082,3801.28303596122,2871.28464777449,2.08853374125904,167.941211185031,14.5342264646664,NA,30.6168038718315,0.376315678736837,0.252367215415565,1,0.527258941823263,NA,0,0,0,0,0,0,"DTXSID4057712",2,10,"Unique",391.1472917,5.19,"Lexiscan","C15H18N8O5","390.14002","M+H",3327,"",0,"Lexiscan","1-[6-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]purin-2-yl]-N-methylpyrazole-4-carboxamide","C15H18N8O5","C15H18N8O5",390.1400157,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.657029694,2.478941534,1,NA,"",0,"no","notconf",NA,0,0,0,0,0,0,0,0,0,0,"-","-","-","-","Y","-","Y","-",1,0,0
"501","DTXSID4057841","250.14183-465.8",250.14183,465.8,40,38,38,3,100,100,100,4317.70772259923,11.55041495076,3896.26626845862,3112.17173706564,2999.31004865037,2.37409191874505,90.2392315270728,4287.55765928798,2940.72399045955,3943.49288941673,2830.90920395026,2.54745938273621,91.9752736356579,5348.29148373287,5551.56334492229,3067.23373231251,3104.9531121611,2.95825111623146,103.80068778614,4118.73540797797,2562.58456489273,2.97460545593232,108.25952688971,381.441615380804,NA,107.17265058983,0.964119259141666,0.745263023126095,1,8.83435470595446,NA,0,1,0,1,0,0,"DTXSID4057841",2,10,"Unique",250.1437695,7.75,"4-(2-Piperidinoethoxy)benzoicacidhydrochloride(1:1)","C14H20ClNO3","249.13649","M+H",3333,"",0,"4-(2-Piperidinoethoxy)benzoic,acid,hydrochloride(1:1)","4-(2-piperidin-1-ylethoxy)benzoic acid","C14H20ClNO3","C14H20ClNO3",249.1364935,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.3629176,6.044055,5,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"502","DTXSID4059542","249.18477-728.1",249.18477,728.1,40,38,38,8,100,100,100,128976.840384055,16.0030840637689,245771.383266903,51639.8576653451,65676.2468196264,2.68048438308465,190.554662786798,68966.3788896609,49594.161022759,88668.7051062736,53296.4016456153,1.72600408509193,128.56801608815,108598.881417086,184104.77746337,53236.6458507929,60014.3110190276,2.54530344971966,169.527323910727,100493.590805067,56674.902454073,2.45260937716086,179.847789916423,17024.8879165616,14.0068140906924,206148.663687882,0.532107732397827,0.117705216165797,1,13.1999573457269,87.5257171360106,1,1,1,1,0,0,"DTXSID4059542",2,10,"Multiple",249.184906,0.55,"Benzeneaceticacidoctylester","C16H24O2","248.17763","M+H",3342,"",0,"Benzeneacetic,acid,,octyl,ester","octyl 2-phenylacetate","C16H24O2","C16H24O2",248.17763,"exposurepred","",NA,NA,NA,NA,NA,1,1.270098363,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf","yes",0,0,0,0,0,0,0,0,0,0,"-","-","-","-","-","-","-","-",0,0,0
"503","DTXSID4059542","249.18479-676.9",249.18479,676.9,40,38,38,8,100,100,100,44893.1708589966,14.9607322745147,56161.9692883821,26617.2571089848,31888.1388004573,2.03231753863822,125.101364447567,27365.9005201343,21730.98139137,14637.9194961551,24968.6328740589,1.48810917526377,53.4896320528,36424.3675876144,38788.7185477469,27107.2739376989,28321.8494661185,1.83164946574105,106.491124257533,35283.3200158586,25710.2201485046,2.12084930051419,116.203367147552,8990.23036572316,12.4869522625167,60404.351518114,0.565420865419821,0.216983676575713,1,20.0258306412801,83.4648467293808,1,1,1,1,0,0,"DTXSID4059542",2,10,"Multiple",249.184906,0.47,"Benzeneaceticacidoctylester","C16H24O2","248.17763","M+H",3342,"",0,"Benzeneacetic,acid,,octyl,ester","octyl 2-phenylacetate","C16H24O2","C16H24O2",248.17763,"exposurepred","",NA,NA,NA,NA,NA,1,1.270098363,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf","yes",0,0,0,0,0,0,0,0,0,0,"-","-","-","-","-","-","-","-",0,0,0
"504","DTXSID4059542","249.18311-707.3",249.18311,707.3,40,38,38,8,100,100,100,134741.221338022,15.156337755373,343293.672768785,21371.9484833515,36518.4460355615,3.61595775753245,254.779991868688,50442.8510449601,21215.5223287752,122884.317481831,25384.4645520379,2.16068511554007,243.610967532949,112177.412109085,284202.701795757,21722.8413071611,31054.5012852925,3.26785158717643,253.351094888327,95635.7428428176,29980.3847888404,3.07321248276977,267.755420816879,10790.891742825,13.3164046353333,193658.545836458,0.649218300768902,0.572201806766339,1,8.00860466876287,87.8603053736553,1,1,1,1,0,0,"DTXSID4059542",2,10,"Multiple",249.184906,7.21,"Benzeneaceticacidoctylester","C16H24O2","248.17763","M+H",3342,"",0,"Benzeneacetic,acid,,octyl,ester","octyl 2-phenylacetate","C16H24O2","C16H24O2",248.17763,"exposurepred","",NA,NA,NA,NA,NA,1,1.270098363,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf","yes",0,0,0,0,0,0,0,0,0,0,"-","-","-","-","-","-","-","-",0,0,0
"505","DTXSID4059542","249.18498-1177",249.18498,1177,40,38,38,0,100,100,100,22942.5969404415,14.3039943934858,10747.6141700743,21423.9029300534,20226.995146266,1.72023340549405,46.8456740009638,22191.6343377365,22596.8101640544,9204.66566296409,20040.0705417401,1.63328270704292,41.478088197009,22826.3352688264,9613.78317151476,21191.7912160744,20625.6383481037,1.62997113142912,42.117068107048,19912.0206262655,20294.9101007957,1.65558179361346,59.3426317555623,0,NA,0,0.972089039180892,0.845443808289798,1,0,NA,1,1,0,1,0,0,"DTXSID4059542",2,10,"Multiple",249.184906,0.3,"Benzeneaceticacidoctylester","C16H24O2","248.17763","M+H",3342,"",0,"Benzeneacetic,acid,,octyl,ester","octyl 2-phenylacetate","C16H24O2","C16H24O2",248.17763,"exposurepred","",NA,NA,NA,NA,NA,1,1.270098363,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf","yes",0,0,0,0,0,0,0,0,0,0,"-","-","-","-","-","-","-","-",0,0,0
"506","DTXSID4059542","249.18492-499.6",249.18492,499.6,40,38,38,8,100,100,100,27387.3860981775,14.4316290708794,20679.859927405,20877.3308809424,22098.013605607,1.88297332363988,75.5087026314686,24658.3220274086,15615.9768188191,23866.5396119062,17822.4265500104,2.13544332940686,96.7889850143803,21513.8921142669,15048.7284964229,14211.3057139684,17532.7075600652,1.88549611466463,69.9488889155643,22898.8041793215,17566.8620729083,2.00494023562126,85.2453792002068,9075.35556129031,12.9399192645684,8489.87761976138,0.0960234782275387,0.0680928350127142,1,33.1369906158887,89.6636076288779,1,1,1,1,0,0,"DTXSID4059542",2,10,"Multiple",249.184906,0.06,"Benzeneaceticacidoctylester","C16H24O2","248.17763","M+H",3342,"",0,"Benzeneacetic,acid,,octyl,ester","octyl 2-phenylacetate","C16H24O2","C16H24O2",248.17763,"exposurepred","",NA,NA,NA,NA,NA,1,1.270098363,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf","yes",0,0,1,0,0,0,0,0,0,0,"-","-","-","-","-","-","-","-",0,0,0
"507","DTXSID4065868","120.05566-104.7",120.05566,104.7,40,38,38,8,100,100,100,569032.69978711,18.2801654563594,404127.170186525,673594.800178763,318330.409598372,3.95442303555872,71.020025797765,566057.777440773,627522.313673671,451199.670126914,298084.003944699,4.12484143436422,79.709119476611,639274.241302011,513930.591105824,647535.500323831,358759.968855245,3.80860432806353,80.3928201547901,548953.195354416,211008.709443925,7.18342594626508,84.8002084060474,2079.63393195543,10.8627126571667,3611.67751520188,0.861125446914175,0.892647435768417,1,0.365468264430756,59.4234919979225,0,1,0,1,0,0,"DTXSID4065868",2,10,"Multiple",120.0556232,0.31,"1H-Benzotriazolesodiumsalt","C6H5N3","119.04835","M+H",3356,"",0,"1H-Benzotriazole,,sodium,salt","2H-benzotriazole","C6H5N3","C6H5N3",119.0483472,"exposurepred","",NA,NA,NA,NA,NA,1,1.217638038,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
